customer_id,date,amount,channel
200460,2023-02-22,26.61,web
200033,2023-06-10,59.32,web
200653,2023-01-02,18.22,web
200267,2023-07-04,5.95,web
200767,2023-06-12,52.97,web
200790,2023-05-11,-49.0,store
200531,2023-08-30,22.08,web
200564,2023-10-03,19.87,web
200046,2023-04-07,28.39,web
200801,2023-07-03,23.49,web
200613,2023-07-06,103.18,store
200346,2023-07-05,27.72,store
200077,2023-05-28,46.42,store
200454,2023-03-18,31.25,web
200810,2023-03-04,47.63,web
200776,2023-01-12,22.7,store
200088,2023-01-20,22.02,web
200685,2023-10-23,36.53,web
200073,2023-01-26,19.54,store
200339,2023-11-09,26.62,web
200402,2023-11-24,57.5,web
200020,2023-03-30,80.45,web
200123,2023-06-11,126.12,web
200792,2023-05-12,54.34,partner
200566,2023-05-24,44.75,store
200707,2023-05-11,16.16,web
200514,2023-05-05,74.15,web
200404,2023-09-07,100.13,web
200016,2023-05-31,25.6,store
200491,2023-03-10,119.19,store
200693,2023-05-19,79.51,web
200183,2023-12-24,54.82,callcenter
200441,2023-12-27,31.93,partner
200370,2023-01-23,11.79,store
200783,2023-07-30,103.45,partner
200146,2023-12-22,10.59,web
200094,2023-03-12,106.69,web
200189,2023-01-26,114.78,web
200140,2023-03-19,16.43,web
200761,2023-04-26,10.48,web
200234,2023-12-08,24.95,partner
200326,2023-04-02,33.71,partner
200231,2023-05-02,23.22,web
200733,2023-04-05,24.63,store
200597,2023-05-23,34.71,web
200426,2023-12-30,100.83,web
200719,2023-01-31,31.36,web
200063,2023-06-17,58.03,store
200610,2023-08-13,12.26,store
200325,2023-02-13,38.46,store
200341,2023-01-17,26.63,callcenter
200142,2023-12-25,56.68,web
200087,2023-04-09,11.32,web
200624,2023-03-30,85.66,web
200765,2023-05-08,25.73,callcenter
200820,2023-01-27,18.82,web
200219,2023-02-23,113.92,web
200686,2023-01-09,43.5,callcenter
200100,2023-07-15,34.07,web
200700,2023-06-19,11.2,web
200509,2023-04-11,16.24,web
200775,2023-12-02,11.69,web
200060,2023-04-22,36.55,store
200698,2023-01-07,78.77,partner
200420,2023-02-06,46.09,web
200511,2023-09-22,38.29,store
200485,2023-07-14,34.8,web
200642,2023-04-06,65.94,partner
200539,2023-04-01,30.02,web
200374,2023-03-21,-8.89,web
200391,2023-06-03,72.81,web
200063,2023-09-14,13.74,partner
200651,2023-08-21,7.66,web
200635,2023-09-30,44.55,web
200510,2023-01-16,4.73,web
200649,2023-07-24,35.29,callcenter
200242,2023-10-07,40.42,web
200201,2023-03-15,50.0,callcenter
200832,2023-08-01,46.34,web
200858,2023-01-03,10.52,web
200767,2023-11-29,66.04,web
200047,2023-09-27,34.4,web
200493,2023-08-16,26.26,web
200662,2023-08-07,11.28,web
200033,2023-09-02,75.87,web
200871,2023-06-04,70.78,web
200708,2023-12-19,23.16,store
200278,2023-03-19,50.19,web
200455,2023-10-23,59.44,web
200821,2023-10-06,28.69,partner
200768,2023-11-02,71.34,store
200743,2023-01-26,73.97,store
200885,2023-06-12,6.43,web
200669,2023-08-23,57.86,store
200841,2023-08-14,23.66,web
200858,2023-09-09,17.12,web
200017,2023-08-20,4.87,web
200588,2023-03-23,38.04,partner
200300,2023-10-30,28.06,web
200445,2023-06-26,22.69,web
200150,2023-12-21,60.58,web
200608,2023-07-09,220.2,web
200751,2023-07-16,50.56,web
200370,2023-08-04,27.97,web
200628,2023-11-14,72.92,partner
200292,2023-11-25,14.62,web
200674,2023-08-02,23.85,store
200074,2023-07-19,40.06,web
200792,2023-01-20,40.39,web
200340,2023-01-25,67.46,web
200454,2023-09-26,98.49,web
200722,2023-05-06,66.32,web
200026,2023-06-09,99.09,web
200850,2023-08-18,102.16,web
200553,2023-03-22,44.48,store
200877,2023-05-02,31.79,partner
200496,2023-01-16,56.3,web
200185,2023-10-08,7.23,web
200524,2023-07-05,67.26,web
200514,2023-03-11,61.37,store
200828,2023-08-06,14.13,web
200518,2023-02-22,92.47,web
200365,2023-10-12,75.7,store
200158,2023-03-26,53.97,store
200293,2023-04-09,31.43,web
200523,2023-11-16,94.82,store
200332,2023-09-29,7.94,web
200326,2023-09-06,-34.29,web
200013,2023-08-08,58.35,store
200848,2023-07-09,80.75,store
200753,2023-03-12,74.23,web
200229,2023-04-20,13.04,web
200123,2023-12-18,49.71,web
200751,2023-12-02,40.84,partner
200753,2023-09-23,6.6,web
200807,2023-11-21,11.98,partner
200492,2023-10-21,4.91,partner
200662,2023-05-26,6.57,web
200656,2023-09-19,13.06,partner
200193,2023-10-02,32.33,web
200471,2023-02-20,33.78,web
200234,2023-11-30,48.53,web
200678,2023-06-29,20.79,store
200874,2023-04-25,83.74,callcenter
200068,2023-06-23,71.05,web
200068,2023-04-30,47.03,web
200237,2023-05-02,109.18,web
200105,2023-07-19,43.92,web
200008,2023-12-31,9.19,store
200880,2023-05-30,57.12,store
200524,2023-03-20,38.94,partner
200699,2023-10-05,25.8,web
200509,2023-04-18,28.9,web
200671,2023-07-15,51.11,web
200617,2023-04-03,45.69,store
200144,2023-03-19,124.66,store
200135,2023-04-02,41.47,web
200440,2023-05-11,43.94,web
200333,2023-12-15,38.56,web
200756,2023-09-03,38.16,callcenter
200275,2023-09-11,13.87,store
200295,2023-01-20,23.05,partner
200476,2023-01-04,50.09,web
200173,2023-05-05,9.18,web
200772,2023-11-20,29.96,web
200009,2023-01-06,87.88,web
200762,2023-10-07,28.58,web
200560,2023-10-27,104.9,web
200799,2023-04-12,29.11,web
200264,2023-02-12,74.39,web
200810,2023-02-26,39.62,web
200777,2023-01-29,14.13,store
200411,2023-11-04,122.12,store
200255,2023-10-15,12.82,web
200177,2023-09-03,24.68,callcenter
200136,2023-02-02,-132.35,callcenter
200524,2023-12-13,43.76,store
200864,2023-09-07,19.21,store
200509,2023-10-30,38.39,web
200868,2023-05-19,56.16,web
200680,2023-03-14,28.48,web
200616,2023-10-27,94.16,web
200652,2023-01-19,20.52,web
200835,2023-03-08,4.94,callcenter
200772,2023-02-26,69.02,callcenter
200145,2023-01-31,33.36,web
200526,2023-07-21,74.26,store
200414,2023-03-25,27.41,callcenter
200791,2023-12-19,50.15,store
200183,2023-12-07,26.29,web
200737,2023-03-03,30.83,callcenter
200430,2023-10-30,9.85,store
200839,2023-01-15,13.67,web
200712,2023-04-15,46.37,web
200310,2023-08-29,69.02,store
200760,2023-03-17,49.72,web
200168,2023-01-29,16.33,partner
200003,2023-02-27,53.31,store
200456,2023-08-29,16.7,web
200350,2023-03-22,45.82,web
200113,2023-03-31,20.66,web
200894,2023-03-16,32.41,web
200035,2023-11-18,22.48,store
200530,2023-11-21,54.9,callcenter
200234,2023-10-21,25.54,store
200266,2023-01-08,56.18,web
200189,2023-04-02,3.09,partner
200350,2023-11-18,71.57,callcenter
200600,2023-07-22,16.2,partner
200290,2023-01-16,99.81,web
200649,2023-04-01,-27.09,web
200402,2023-10-29,87.1,store
200706,2023-11-17,6.37,web
200400,2023-06-05,78.59,web
200329,2023-02-25,18.72,partner
200456,2023-01-29,78.14,callcenter
200617,2023-03-24,36.5,web
200418,2023-10-19,29.39,partner
200815,2023-10-29,88.57,web
200464,2023-04-04,23.59,store
200266,2023-12-23,104.77,web
200025,2023-11-17,30.45,web
200353,2023-12-27,38.8,store
200048,2023-10-02,42.18,store
200032,2023-07-29,13.07,partner
200334,2023-12-25,48.12,web
200261,2023-09-09,18.68,web
200796,2023-10-31,15.43,web
200657,2023-05-28,15.22,store
200711,2023-03-29,27.03,store
200490,2023-07-29,91.03,web
200099,2023-05-30,20.75,web
200765,2023-05-09,47.16,web
200445,2023-09-12,85.9,web
200386,2023-08-11,30.57,web
200544,2023-04-26,41.62,callcenter
200147,2023-03-30,95.86,web
200433,2023-07-19,54.05,web
200545,2023-04-30,49.38,store
200627,2023-03-28,36.49,callcenter
200450,2023-03-23,102.74,store
200897,2023-08-30,27.2,web
200891,2023-06-01,24.28,web
200086,2023-05-05,28.37,web
200074,2023-02-12,57.34,web
200463,2023-01-21,44.97,store
200745,2023-09-11,16.88,partner
200461,2023-12-20,62.27,web
200195,2023-04-29,53.41,store
200506,2023-11-05,20.87,store
200848,2023-08-08,47.58,web
200150,2023-04-21,72.45,web
200400,2023-07-26,29.62,callcenter
200574,2023-02-17,6.58,web
200353,2023-05-04,33.98,web
200039,2023-09-26,28.19,web
200602,2023-11-07,4.67,store
200667,2023-03-22,24.7,partner
200589,2023-11-29,13.79,web
200596,2023-08-09,87.48,web
200591,2023-03-25,88.16,partner
200297,2023-10-12,50.76,store
200014,2023-11-18,32.36,callcenter
200890,2023-04-10,27.03,store
200184,2023-02-08,68.73,store
200745,2023-04-14,30.53,web
200486,2023-10-04,35.31,web
200485,2023-01-23,43.79,store
200018,2023-04-16,101.91,web
200891,2023-04-27,7.66,web
200475,2023-01-07,-21.45,web
200747,2023-08-07,10.79,web
200700,2023-10-22,49.72,store
200124,2023-02-26,7.92,web
200852,2023-11-20,18.56,partner
200531,2023-12-14,40.89,web
200166,2023-11-14,61.93,store
200522,2023-09-21,33.69,web
200554,2023-06-13,18.85,web
200587,2023-03-16,27.92,web
200289,2023-11-30,26.85,web
200846,2023-07-13,67.91,store
200213,2023-06-14,20.61,web
200442,2023-05-23,65.01,partner
200754,2023-03-21,33.14,web
200069,2023-05-20,76.44,web
200363,2023-10-19,38.7,store
200431,2023-07-24,22.73,web
200695,2023-05-25,75.51,web
200709,2023-02-09,134.94,web
200717,2023-06-01,40.7,web
200322,2023-03-20,68.46,web
200442,2023-05-26,39.39,callcenter
200024,2023-02-24,19.96,web
200740,2023-12-12,78.69,partner
200272,2023-03-05,12.46,callcenter
200420,2023-02-15,10.83,web
200613,2023-08-28,79.35,store
200698,2023-05-06,28.84,callcenter
200077,2023-12-30,14.0,web
200690,2023-05-28,105.13,web
200338,2023-08-26,59.56,store
200375,2023-11-01,33.72,store
200119,2023-12-26,46.46,partner
200645,2023-10-23,42.52,web
200428,2023-07-30,58.88,web
200093,2023-10-25,32.71,store
200127,2023-04-14,62.5,web
200649,2023-11-14,40.4,store
200098,2023-11-15,5.1,web
200469,2023-05-21,23.83,web
200628,2023-01-25,54.72,partner
200820,2023-09-07,10.56,store
200142,2023-02-07,40.43,store
200266,2023-01-07,28.9,callcenter
200139,2023-12-12,106.52,web
200791,2023-07-27,64.0,store
200533,2023-08-26,11.12,web
200884,2023-11-18,56.67,store
200039,2023-12-06,28.44,partner
200635,2023-12-16,37.84,callcenter
200029,2023-02-18,28.7,web
200098,2023-04-29,108.73,partner
200388,2023-10-08,102.91,web
200330,2023-01-11,20.51,store
200328,2023-03-27,76.42,partner
200061,2023-07-07,23.3,store
200490,2023-05-06,-19.48,store
200306,2023-03-05,40.46,partner
200894,2023-11-25,36.28,web
200710,2023-06-13,16.72,store
200391,2023-05-31,8.26,store
200688,2023-08-28,37.78,web
200518,2023-09-02,16.72,callcenter
200445,2023-06-29,30.29,web
200827,2023-11-20,81.62,web
200528,2023-04-19,-31.99,partner
200434,2023-11-14,7.81,web
200509,2023-11-13,75.33,store
200703,2023-01-04,51.42,callcenter
200667,2023-10-03,67.06,partner
200493,2023-02-27,-35.75,store
200159,2023-06-27,35.58,callcenter
200573,2023-12-02,140.54,web
200387,2023-03-13,51.71,web
200839,2023-07-25,74.48,store
200817,2023-10-11,218.17,store
200000,2023-06-25,137.73,partner
200899,2023-01-29,13.14,web
200810,2023-01-24,16.11,web
200816,2023-07-09,10.79,web
200447,2023-01-10,35.19,web
200243,2023-01-06,158.67,store
200546,2023-12-14,0.89,web
200794,2023-07-14,23.15,web
200405,2023-06-22,35.69,web
200886,2023-02-06,14.77,web
200234,2023-10-15,29.39,web
200767,2023-07-06,31.0,partner
200059,2023-03-22,9.78,callcenter
200755,2023-10-02,65.62,store
200850,2023-03-28,29.68,web
200632,2023-07-03,13.67,web
200561,2023-07-24,36.13,web
200370,2023-04-12,64.01,store
200786,2023-11-16,33.66,web
200113,2023-09-14,14.94,web
200261,2023-04-16,41.46,partner
200118,2023-02-27,131.35,store
200250,2023-05-01,22.32,web
200470,2023-06-19,17.1,store
200302,2023-07-20,25.33,web
200378,2023-05-27,18.24,web
200207,2023-01-15,-18.93,partner
200317,2023-09-04,12.25,web
200448,2023-05-19,74.27,web
200192,2023-05-03,59.98,store
200842,2023-07-23,27.99,web
200807,2023-11-01,21.59,store
200788,2023-01-02,48.33,partner
200001,2023-12-17,40.88,web
200445,2023-08-21,39.77,web
200715,2023-07-19,90.42,web
200313,2023-01-19,52.57,web
200208,2023-09-17,276.2,store
200550,2023-09-20,23.38,web
200002,2023-07-24,135.04,web
200551,2023-10-20,50.7,store
200406,2023-11-03,14.35,store
200615,2023-11-03,19.8,callcenter
200614,2023-04-30,57.5,web
200482,2023-09-03,11.23,store
200525,2023-01-21,33.59,web
200024,2023-07-24,168.71,partner
200883,2023-02-23,1.56,partner
200068,2023-04-23,33.41,store
200878,2023-09-04,19.81,store
200876,2023-06-04,138.55,store
200646,2023-11-12,31.47,store
200671,2023-02-01,17.11,web
200026,2023-12-21,11.4,store
200853,2023-09-16,12.96,callcenter
200475,2023-06-07,124.82,store
200305,2023-01-10,2.99,web
200602,2023-01-16,52.08,web
200481,2023-05-31,96.46,store
200325,2023-07-28,33.07,web
200289,2023-07-04,13.19,web
200106,2023-04-19,51.93,web
200818,2023-08-26,16.14,web
200599,2023-08-13,21.2,web
200258,2023-05-06,18.06,web
200650,2023-04-29,18.82,callcenter
200624,2023-06-11,71.07,web
200125,2023-09-29,30.05,web
200157,2023-08-03,54.41,web
200207,2023-02-16,54.32,store
200094,2023-12-03,35.27,callcenter
200740,2023-03-15,100.39,store
200140,2023-09-03,14.91,partner
200730,2023-01-07,32.18,web
200476,2023-04-03,5.26,web
200105,2023-07-26,37.17,partner
200760,2023-11-06,67.95,web
200156,2023-07-25,9.71,web
200899,2023-01-21,21.93,web
200012,2023-12-15,18.36,callcenter
200560,2023-04-10,1.4,web
200282,2023-05-14,13.04,partner
200480,2023-02-09,57.43,store
200755,2023-09-12,34.05,web
200708,2023-06-13,45.11,web
200253,2023-03-22,68.14,web
200057,2023-08-21,117.49,web
200255,2023-03-13,12.95,web
200728,2023-07-13,52.74,web
200463,2023-08-31,21.19,store
200682,2023-10-24,14.15,web
200445,2023-09-11,27.65,callcenter
200476,2023-07-27,54.56,web
200058,2023-01-13,36.62,callcenter
200020,2023-03-26,24.79,store
200633,2023-07-30,58.81,partner
200181,2023-07-15,55.56,store
200324,2023-07-14,23.5,web
200332,2023-09-26,52.39,store
200569,2023-11-27,35.82,partner
200847,2023-07-03,18.47,store
200681,2023-02-19,55.32,partner
200574,2023-06-11,56.64,web
200751,2023-04-03,11.94,callcenter
200459,2023-07-13,52.11,callcenter
200130,2023-08-04,74.57,partner
200439,2023-07-20,13.24,store
200880,2023-08-01,41.04,partner
200701,2023-04-24,13.52,store
200314,2023-03-06,14.83,web
200291,2023-11-08,7.11,callcenter
200826,2023-05-27,81.57,web
200085,2023-03-17,75.07,partner
200839,2023-12-30,78.16,web
200609,2023-01-12,25.56,web
200726,2023-05-07,68.01,web
200296,2023-09-28,14.04,store
200583,2023-05-30,11.76,web
200293,2023-11-04,25.97,store
200015,2023-05-11,71.83,web
200409,2023-08-23,42.03,store
200881,2023-06-06,23.38,web
200218,2023-06-21,22.35,web
200145,2023-07-01,81.67,web
200829,2023-12-22,60.15,web
200819,2023-10-05,84.69,store
200762,2023-05-16,80.65,web
200878,2023-06-02,5.67,store
200891,2023-05-29,73.97,store
200826,2023-09-26,60.97,web
200868,2023-08-04,15.47,partner
200670,2023-07-15,25.85,store
200283,2023-06-07,30.66,web
200412,2023-05-26,-115.62,store
200342,2023-07-22,36.94,web
200458,2023-10-31,59.08,web
200628,2023-12-19,73.19,web
200217,2023-01-23,24.46,web
200014,2023-03-28,80.21,web
200542,2023-09-08,-33.81,web
200894,2023-02-24,170.34,web
200775,2023-08-11,15.23,store
200009,2023-06-04,31.23,web
200538,2023-03-11,75.63,web
200478,2023-07-03,19.12,web
200382,2023-07-05,63.77,web
200601,2023-09-18,27.1,store
200383,2023-10-29,13.08,store
200822,2023-12-15,10.75,web
200816,2023-06-10,40.84,store
200579,2023-09-09,49.98,web
200412,2023-10-15,14.5,web
200537,2023-12-27,53.27,store
200810,2023-08-26,9.87,store
200270,2023-03-31,24.79,store
200781,2023-05-05,33.15,partner
200531,2023-03-18,31.06,web
200057,2023-03-14,39.32,callcenter
200674,2023-04-22,32.12,callcenter
200181,2023-07-01,28.67,web
200464,2023-10-15,28.56,partner
200855,2023-04-17,20.71,web
200701,2023-03-10,54.08,callcenter
200629,2023-02-16,28.88,callcenter
200062,2023-03-13,18.72,web
200773,2023-06-07,51.6,web
200301,2023-05-31,46.08,store
200045,2023-05-26,13.9,web
200863,2023-04-26,90.73,store
200171,2023-06-15,25.01,web
200291,2023-08-24,25.94,web
200127,2023-01-17,34.05,web
200559,2023-11-21,44.99,store
200781,2023-04-22,35.32,store
200467,2023-02-20,17.27,store
200782,2023-03-05,6.22,partner
200842,2023-07-19,89.52,store
200785,2023-07-10,15.31,web
200146,2023-02-02,48.91,web
200185,2023-07-02,35.1,web
200269,2023-03-22,4.62,store
200574,2023-11-29,20.37,web
200776,2023-04-23,104.4,store
200281,2023-12-31,6.77,web
200599,2023-07-31,26.78,web
200168,2023-12-19,44.97,store
200488,2023-07-22,15.38,store
200701,2023-02-15,38.09,web
200355,2023-08-23,52.18,store
200146,2023-06-24,47.43,partner
200370,2023-10-26,38.01,web
200685,2023-05-23,30.38,partner
200841,2023-03-10,15.96,web
200554,2023-02-11,51.02,web
200603,2023-09-29,34.57,store
200377,2023-03-26,113.88,store
200836,2023-09-01,60.62,store
200782,2023-02-19,23.25,web
200874,2023-01-30,41.38,web
200777,2023-09-17,11.86,web
200492,2023-05-06,5.9,store
200864,2023-07-27,22.61,store
200548,2023-01-11,9.71,callcenter
200541,2023-03-10,56.2,web
200590,2023-02-02,106.99,store
200167,2023-04-13,74.09,store
200755,2023-04-14,25.82,store
200326,2023-05-17,57.97,callcenter
200593,2023-03-30,21.64,partner
200759,2023-06-16,80.8,web
200103,2023-11-25,52.2,partner
200270,2023-02-01,34.16,callcenter
200848,2023-11-23,32.43,web
200324,2023-05-31,52.12,store
200594,2023-07-30,32.68,store
200505,2023-09-03,71.29,web
200782,2023-09-26,25.38,partner
200459,2023-12-11,-29.92,partner
200382,2023-12-31,31.32,web
200014,2023-02-05,28.2,web
200427,2023-05-30,16.93,web
200526,2023-07-16,23.85,partner
200619,2023-07-10,33.7,web
200702,2023-12-28,31.78,store
200698,2023-08-26,97.4,store
200413,2023-05-27,45.14,web
200070,2023-12-03,83.54,web
200228,2023-09-24,8.49,partner
200366,2023-10-18,64.98,web
200881,2023-08-18,45.15,web
200692,2023-01-24,31.41,web
200805,2023-12-21,15.72,web
200893,2023-09-18,55.43,web
200119,2023-02-24,49.98,web
200010,2023-04-02,56.91,web
200516,2023-05-05,23.35,web
200238,2023-04-04,71.06,store
200781,2023-08-15,52.81,web
200418,2023-07-19,25.02,web
200008,2023-03-19,90.85,partner
200200,2023-09-12,40.46,store
200307,2023-04-15,6.71,partner
200024,2023-02-28,24.99,store
200285,2023-12-16,70.49,web
200485,2023-04-25,25.62,store
200803,2023-03-26,35.53,callcenter
200584,2023-09-19,71.94,web
200083,2023-10-06,25.87,web
200374,2023-02-25,59.7,web
200691,2023-01-21,12.26,callcenter
200332,2023-11-07,44.04,web
200506,2023-07-03,42.18,callcenter
200887,2023-06-16,46.85,store
200124,2023-06-03,50.99,store
200429,2023-08-02,36.67,web
200548,2023-09-03,33.5,web
200718,2023-01-30,35.41,web
200753,2023-04-07,88.54,store
200258,2023-12-15,-39.4,store
200420,2023-03-02,-134.15,web
200747,2023-11-28,50.84,web
200755,2023-05-27,39.41,store
200741,2023-03-11,13.29,web
200600,2023-08-06,62.53,partner
200240,2023-08-31,29.2,web
200331,2023-05-08,69.23,partner
200590,2023-10-17,19.92,web
200228,2023-01-24,35.27,web
200613,2023-02-14,28.28,web
200463,2023-08-15,59.27,web
200398,2023-07-30,93.34,web
200319,2023-09-13,34.7,web
200696,2023-11-07,26.53,web
200418,2023-12-06,13.95,web
200276,2023-07-04,24.23,web
200345,2023-07-02,94.14,partner
200435,2023-12-04,35.09,partner
200555,2023-12-17,49.12,web
200891,2023-01-18,10.13,web
200306,2023-07-04,9.74,web
200160,2023-12-02,8.61,callcenter
200880,2023-01-19,78.72,store
200133,2023-12-23,36.12,partner
200813,2023-10-01,19.3,store
200127,2023-02-26,63.82,store
200327,2023-08-22,28.03,web
200898,2023-06-07,69.05,web
200149,2023-05-03,34.64,partner
200143,2023-08-15,69.73,web
200548,2023-09-26,17.4,web
200171,2023-11-23,47.88,partner
200021,2023-06-02,56.43,store
200625,2023-02-28,9.12,web
200863,2023-11-12,36.15,web
200683,2023-05-02,13.62,web
200867,2023-10-05,10.04,web
200474,2023-10-19,29.67,web
200552,2023-01-22,49.33,store
200884,2023-05-30,19.94,web
200453,2023-01-31,30.78,partner
200035,2023-08-09,22.43,web
200214,2023-10-18,65.81,web
200558,2023-07-24,82.48,web
200771,2023-04-29,151.37,store
200545,2023-12-22,75.13,callcenter
200365,2023-02-01,52.48,web
200289,2023-02-21,65.76,store
200614,2023-05-14,22.64,web
200809,2023-12-13,29.19,web
200250,2023-11-23,42.73,web
200497,2023-07-25,8.78,web
200384,2023-12-14,21.18,partner
200221,2023-11-27,137.14,store
200364,2023-08-03,29.38,partner
200079,2023-02-13,7.35,partner
200477,2023-11-25,24.62,store
200096,2023-08-23,-40.61,web
200426,2023-02-21,50.43,web
200807,2023-11-03,34.71,web
200131,2023-05-26,46.81,web
200225,2023-10-15,20.93,web
200648,2023-04-06,84.07,web
200816,2023-01-04,72.05,store
200860,2023-06-15,6.16,web
200108,2023-06-15,15.32,web
200215,2023-11-12,64.08,web
200885,2023-02-12,44.67,web
200455,2023-11-30,42.97,web
200750,2023-02-25,38.91,web
200012,2023-12-08,75.34,partner
200104,2023-09-15,43.63,store
200183,2023-05-12,50.88,callcenter
200077,2023-12-16,39.74,web
200801,2023-05-12,16.65,partner
200723,2023-08-20,67.08,store
200351,2023-01-06,27.5,callcenter
200070,2023-02-07,27.28,web
200095,2023-05-09,31.77,partner
200235,2023-03-31,12.22,web
200654,2023-03-25,123.69,web
200721,2023-05-19,63.83,web
200485,2023-08-11,15.64,web
200816,2023-02-15,98.82,partner
200835,2023-10-02,23.8,callcenter
200690,2023-11-06,27.15,store
200070,2023-11-02,23.56,web
200800,2023-03-12,86.98,web
200817,2023-11-18,77.43,web
200503,2023-02-17,32.51,store
200539,2023-02-09,34.59,web
200701,2023-09-22,62.03,store
200533,2023-10-05,-60.81,web
200309,2023-02-16,36.17,web
200627,2023-06-01,36.98,web
200706,2023-05-30,64.59,web
200127,2023-09-21,8.01,partner
200611,2023-07-08,48.49,store
200155,2023-08-08,46.31,store
200517,2023-01-30,87.4,web
200097,2023-12-23,51.62,store
200893,2023-07-22,55.61,web
200601,2023-09-02,21.51,web
200422,2023-06-25,22.77,store
200453,2023-03-31,47.7,web
200557,2023-09-01,4.7,store
200112,2023-04-16,28.71,partner
200458,2023-03-21,13.07,web
200644,2023-07-21,23.73,web
200234,2023-05-11,6.04,web
200431,2023-11-23,14.48,store
200297,2023-08-29,81.1,web
200144,2023-05-17,13.54,partner
200880,2023-01-13,18.15,store
200533,2023-05-05,25.32,web
200352,2023-02-12,55.91,web
200304,2023-03-22,31.82,web
200611,2023-04-14,8.37,web
200097,2023-08-27,5.23,callcenter
200510,2023-02-08,28.6,store
200207,2023-03-01,31.33,store
200800,2023-01-15,67.44,web
200705,2023-12-01,14.91,web
200681,2023-12-27,94.31,web
200131,2023-04-19,8.47,callcenter
200072,2023-06-16,8.57,store
200412,2023-04-20,27.92,web
200319,2023-07-14,65.93,callcenter
200651,2023-07-21,42.84,web
200640,2023-04-04,14.4,store
200357,2023-08-24,127.48,partner
200145,2023-01-03,41.43,store
200291,2023-08-24,44.38,callcenter
200453,2023-10-02,61.56,partner
200228,2023-01-20,45.51,web
200285,2023-09-22,24.34,store
200216,2023-09-27,103.47,store
200058,2023-12-21,88.23,web
200541,2023-10-22,115.36,partner
200897,2023-01-08,26.58,partner
200856,2023-01-30,100.78,web
200836,2023-02-20,13.72,web
200593,2023-08-01,36.7,web
200672,2023-09-17,60.23,web
200057,2023-08-29,10.87,store
200180,2023-05-01,109.97,store
200635,2023-03-15,24.45,web
200889,2023-01-24,90.86,web
200817,2023-05-17,12.0,web
200567,2023-04-20,36.06,partner
200098,2023-04-21,20.63,partner
200869,2023-02-02,20.76,web
200286,2023-04-17,13.4,web
200038,2023-11-02,12.48,callcenter
200691,2023-03-29,14.95,web
200156,2023-11-17,14.51,partner
200271,2023-02-01,77.93,web
200609,2023-08-21,-85.81,web
200868,2023-02-09,10.35,store
200816,2023-05-21,29.91,web
200147,2023-12-15,76.79,store
200158,2023-10-08,55.34,callcenter
200728,2023-07-07,28.16,web
200285,2023-08-19,21.32,web
200070,2023-08-30,10.54,store
200529,2023-10-17,106.04,store
200591,2023-08-05,44.93,web
200899,2023-07-06,39.32,web
200437,2023-01-28,16.98,web
200719,2023-12-16,33.83,web
200480,2023-07-26,77.61,store
200831,2023-04-16,9.43,partner
200438,2023-02-19,16.71,partner
200607,2023-08-09,11.49,store
200866,2023-10-13,91.54,store
200789,2023-10-22,9.04,web
200360,2023-11-20,43.32,web
200456,2023-11-23,11.62,web
200533,2023-08-16,40.04,web
200111,2023-12-12,11.25,partner
200210,2023-01-28,22.87,store
200638,2023-05-25,101.45,web
200064,2023-06-26,49.65,web
200541,2023-09-13,38.46,web
200436,2023-04-20,47.2,web
200436,2023-04-16,107.1,store
200761,2023-11-26,40.4,partner
200247,2023-08-26,74.12,web
200711,2023-08-20,75.7,store
200705,2023-03-09,68.97,store
200893,2023-07-02,156.88,web
200738,2023-06-03,56.47,web
200456,2023-08-15,70.87,web
200327,2023-12-02,23.23,store
200702,2023-04-12,36.26,partner
200834,2023-10-23,34.9,store
200252,2023-08-20,-16.64,store
200332,2023-07-01,18.28,web
200447,2023-12-13,34.48,web
200096,2023-02-23,41.92,web
200282,2023-09-05,104.49,partner
200149,2023-05-26,16.61,web
200695,2023-09-06,15.78,partner
200445,2023-02-20,9.71,web
200543,2023-09-26,62.52,web
200071,2023-01-26,120.73,store
200516,2023-05-08,32.92,store
200646,2023-11-27,43.42,store
200620,2023-08-19,33.48,web
200715,2023-06-29,58.25,web
200102,2023-05-01,13.71,store
200494,2023-02-02,49.77,web
200433,2023-02-10,-33.45,web
200804,2023-09-19,64.11,web
200621,2023-04-11,62.5,store
200858,2023-01-28,45.74,web
200022,2023-06-09,29.35,web
200402,2023-05-25,17.17,callcenter
200632,2023-12-16,61.54,web
200080,2023-03-26,37.16,web
200586,2023-04-08,36.55,web
200208,2023-03-02,25.76,web
200066,2023-03-10,93.52,store
200591,2023-07-14,96.39,web
200383,2023-03-23,27.45,web
200365,2023-09-20,19.35,web
200292,2023-10-26,29.48,web
200616,2023-06-27,20.71,web
200556,2023-03-29,48.97,web
200600,2023-10-27,36.22,web
200708,2023-12-19,59.49,partner
200544,2023-12-01,27.73,web
200067,2023-12-02,164.74,web
200142,2023-10-22,10.22,web
200892,2023-09-27,35.25,web
200257,2023-12-16,143.58,web
200384,2023-05-04,60.1,web
200340,2023-12-06,31.39,web
200891,2023-01-08,47.03,web
200741,2023-10-31,-12.42,web
200435,2023-05-02,36.96,web
200614,2023-04-17,12.18,web
200496,2023-09-04,6.74,web
200580,2023-03-05,89.39,partner
200858,2023-12-29,21.66,store
200604,2023-09-23,11.37,store
200101,2023-01-08,28.14,web
200452,2023-11-05,57.39,store
